,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
1960.0,32,0,242150,12,9,1,5,0,3,1,0,0,38,22,2
1961.0,51,5,159755,0,14,6,6,1,3,1,0,0,40,22,0
1962.0,50,0,147629,0,14,6,6,1,3,1,15024,0,45,22,0
1963.0,49,0,268022,13,13,6,3,1,3,1,0,0,50,22,0
1964.0,28,0,188711,13,13,1,1,6,3,1,0,0,20,22,2
1965.0,29,0,452205,12,9,5,14,6,3,2,0,0,36,22,2
1966.0,21,0,260847,10,10,1,3,0,3,1,0,0,30,22,2
1967.0,28,0,291374,12,9,1,5,6,5,2,0,0,40,22,2
1968.0,55,0,189933,2,6,6,7,1,3,1,0,0,40,22,2
1969.0,45,1,133969,12,9,6,3,1,0,1,0,0,50,0,0
1970.0,35,0,330664,10,10,1,3,4,3,1,0,0,40,22,2
1971.0,31,6,672412,4,7,0,8,4,5,1,0,0,40,22,2
1972.0,26,0,122999,0,14,1,6,4,3,1,8614,0,40,22,0
1973.0,30,0,111415,12,9,6,14,1,3,1,0,0,55,39,2
1974.0,33,0,217235,12,9,6,3,1,3,1,0,0,20,22,2
1975.0,40,0,121956,13,13,4,6,4,0,1,13550,0,40,17,0
1976.0,23,0,120172,13,13,1,4,4,3,1,0,0,40,22,2
1977.0,35,0,343403,10,10,1,3,4,3,2,0,0,40,22,2
1978.0,48,1,104790,4,7,6,0,1,3,1,0,0,50,22,0
1979.0,39,5,473547,2,6,5,12,0,5,1,0,0,40,22,2
1980.0,53,5,260106,6,15,5,6,4,3,2,0,0,50,22,2
1981.0,49,7,168232,12,9,6,5,1,3,1,0,0,40,22,0
1982.0,31,0,348491,13,13,1,4,4,5,2,0,0,40,22,2
1983.0,36,0,24106,12,9,6,7,1,3,1,3103,0,40,22,0
1984.0,60,3,197553,10,10,6,4,1,3,1,7688,0,50,22,0
1985.0,29,0,421065,12,9,1,13,4,3,1,0,0,48,22,2
1986.0,54,3,138852,10,10,6,3,1,3,1,0,0,45,22,0
1987.0,28,6,169631,1,12,7,8,2,3,2,0,0,3,22,2
1988.0,34,0,379412,12,9,6,7,1,3,1,0,0,50,22,2
1989.0,30,0,181992,10,10,1,3,4,5,2,0,0,35,22,2
1990.0,19,0,365640,12,9,1,11,4,3,2,0,0,45,26,2
1991.0,26,0,236564,12,9,1,12,4,3,1,0,0,40,22,2
1992.0,47,0,363418,10,10,1,3,4,3,1,0,0,70,22,0
1993.0,50,0,112351,12,9,5,4,6,3,1,0,0,38,22,2
1994.0,30,0,204704,13,13,1,4,6,3,2,0,0,45,22,0
1995.0,44,0,54611,10,10,5,13,4,3,1,0,0,50,22,2
1996.0,49,0,128132,12,9,6,3,1,3,1,0,0,60,22,0
1997.0,75,1,30599,0,14,4,6,4,3,2,0,0,50,22,2
1998.0,37,0,379522,13,13,6,3,1,3,1,0,0,55,22,0
1999.0,51,2,196504,12,9,5,7,6,3,1,0,0,38,22,2
2000.0,35,0,82552,12,9,1,7,6,3,1,0,0,35,22,2
2001.0,28,0,104024,10,10,1,3,5,3,2,0,0,40,22,2
2002.0,66,1,293114,12,9,6,0,1,3,1,1409,0,40,22,2
2003.0,72,0,74141,7,5,6,4,2,0,2,0,0,48,22,0
2004.0,39,0,192337,13,13,0,3,4,3,1,0,0,50,22,2
2005.0,27,0,262478,12,9,1,0,0,5,1,0,0,30,22,2
2006.0,57,0,185072,10,10,1,5,5,5,2,0,0,40,24,2
2007.0,24,0,296045,15,4,6,7,1,3,1,2635,0,38,22,2
2008.0,28,0,246595,12,9,1,7,0,3,1,0,0,70,22,2
2009.0,23,0,54472,10,10,4,14,4,3,2,0,0,50,22,2
2010.0,31,0,331065,13,13,1,4,4,3,2,0,1408,40,22,2
2011.0,23,0,161708,10,10,1,14,0,3,2,0,0,20,22,2
2012.0,31,0,264936,10,10,1,14,4,3,2,0,0,40,22,2
2013.0,27,5,113545,13,13,1,6,4,3,2,0,0,40,22,2
2014.0,30,0,212237,13,13,6,6,1,3,1,0,1740,45,22,2
2015.0,31,0,170430,6,15,1,6,4,3,2,0,0,80,26,2
2016.0,34,0,173806,0,14,1,6,4,3,1,4865,0,60,22,2
2017.0,57,7,370890,12,9,1,5,4,3,1,0,2258,40,22,2
2018.0,39,0,505119,0,14,6,4,1,3,1,0,0,40,15,0
2019.0,23,0,193089,4,7,1,7,0,3,1,0,0,40,22,2
2020.0,24,5,33432,1,12,6,14,2,3,2,0,0,40,22,2
2021.0,36,0,103110,9,16,1,6,4,3,1,0,0,40,6,2
2022.0,32,0,160362,10,10,5,14,5,3,1,0,0,40,31,2
2023.0,35,0,204621,1,12,5,14,0,3,2,0,0,40,22,2
2024.0,36,0,35309,13,13,6,4,1,3,1,0,0,40,22,2
2025.0,23,6,154373,13,13,1,8,4,3,2,0,0,50,22,2
2026.0,47,0,194772,14,11,6,13,1,3,1,0,0,40,22,0
2027.0,35,0,154410,12,9,1,12,4,3,1,0,0,40,22,2
2028.0,44,7,220563,10,10,6,9,1,3,1,0,0,40,22,2
2029.0,32,2,253354,0,14,6,6,1,3,1,0,0,50,22,2
2030.0,32,0,211699,1,12,6,4,2,3,2,0,1485,40,22,0
2031.0,63,1,167501,10,10,6,6,2,3,2,20051,0,10,22,0
2032.0,34,0,229732,14,11,6,7,1,3,1,0,0,40,22,2
2033.0,47,0,185465,12,9,6,7,1,5,1,0,0,40,22,2
2034.0,27,0,335764,4,7,6,3,0,5,1,0,0,35,22,2
2035.0,23,0,460046,12,9,0,4,6,3,2,0,0,42,22,2
2036.0,19,6,33487,10,10,1,8,5,1,2,0,0,40,22,2
2037.0,50,0,176924,2,6,6,7,1,3,1,0,0,38,22,2
2038.0,49,2,213307,10,10,6,6,1,3,1,0,0,40,22,2
2039.0,36,0,83893,10,10,6,4,1,3,1,0,0,40,22,0
2040.0,23,0,194102,13,13,1,4,6,3,1,0,0,40,22,2
2041.0,61,0,238611,15,4,2,14,6,5,2,0,0,38,22,2
2042.0,41,0,113597,10,10,6,0,1,3,1,0,0,16,22,2
2043.0,27,1,208406,13,13,6,4,1,3,1,0,0,60,22,0
2044.0,53,0,274528,13,13,5,4,4,3,1,0,0,70,22,2
2045.0,17,1,60116,2,6,1,5,0,3,1,0,0,10,22,2
2046.0,23,6,196816,12,9,1,8,4,3,1,0,0,30,22,2
2047.0,53,0,166368,10,10,1,7,4,3,1,0,0,40,22,2
2048.0,28,0,303954,12,9,6,7,1,3,1,0,1848,42,22,0
2049.0,24,0,99386,13,13,4,6,0,3,2,0,0,40,22,2
2050.0,22,0,188569,10,10,1,5,4,3,2,0,0,20,22,2
2051.0,53,0,302868,13,13,6,3,1,3,1,0,0,50,22,0
2052.0,18,0,283342,4,7,1,14,5,5,1,0,0,20,22,2
2053.0,24,0,233777,10,10,1,3,6,3,1,0,0,50,3,2
2054.0,20,0,170038,12,9,1,3,4,3,2,0,0,40,22,2
2055.0,30,5,261319,15,4,6,1,1,3,1,0,0,40,22,2
2056.0,37,2,367237,14,11,1,6,4,3,1,8614,0,40,22,0
2057.0,34,0,126838,12,9,6,1,1,3,1,0,0,40,22,2
2058.0,19,0,354104,12,9,1,12,0,3,1,0,0,30,22,2
2059.0,20,0,176321,11,8,1,5,0,3,2,0,0,40,3,2
2060.0,47,0,85129,12,9,5,14,4,0,2,0,0,40,22,2
2061.0,20,6,376474,10,10,1,8,0,3,1,0,0,32,22,2
2062.0,22,0,62507,13,13,1,6,0,3,2,0,0,40,22,2
2063.0,42,5,111252,0,14,6,4,1,3,1,0,1977,40,22,0
2064.0,60,0,156889,10,10,5,5,4,3,2,0,0,40,22,2
2065.0,32,0,549430,12,9,1,11,6,3,2,0,0,40,3,2
2066.0,46,0,29696,12,9,6,4,1,3,1,0,0,40,22,0
2067.0,66,0,98837,12,9,2,5,4,3,2,0,0,40,22,2
2068.0,37,0,86150,13,13,6,14,2,0,2,0,0,30,22,0
2069.0,34,0,204991,10,10,5,4,0,3,1,0,0,44,22,2
2070.0,45,0,371886,13,13,1,6,4,3,1,0,0,46,22,2
2071.0,35,0,103605,4,7,6,0,1,3,1,0,0,40,22,2
2072.0,63,6,54851,12,9,6,8,1,3,1,0,0,40,22,2
2073.0,51,5,133050,10,10,6,4,1,5,1,0,0,40,22,0
2074.0,36,5,126569,10,10,6,2,1,3,1,0,0,40,22,0
2075.0,25,7,144259,12,9,1,5,0,5,1,0,0,40,22,2
2076.0,51,0,161482,12,9,5,14,6,3,2,0,0,38,22,2
2077.0,25,1,305449,10,10,1,13,0,3,1,0,0,40,22,2
2078.0,19,0,125010,12,9,1,0,0,3,1,0,0,45,22,2
2079.0,47,0,304133,10,10,6,4,1,3,1,0,0,45,22,2
2080.0,59,5,120617,12,9,0,2,6,5,2,0,0,40,22,2
2081.0,34,0,157747,13,13,6,4,1,3,1,0,0,40,22,0
2082.0,40,0,297396,10,10,0,4,6,3,2,0,0,60,22,2
2083.0,42,0,121287,12,9,5,13,4,3,1,0,0,45,22,2
2084.0,28,6,308493,12,9,6,8,2,3,2,0,0,17,14,2
2085.0,37,0,49115,0,14,6,4,1,3,1,0,0,60,22,0
2086.0,51,3,208302,1,12,6,3,1,3,1,0,0,38,22,0
2087.0,25,0,304032,12,9,1,5,0,3,1,0,0,36,22,2
2088.0,31,7,207301,12,9,6,5,2,3,2,0,0,40,22,0
2089.0,37,0,123211,12,9,6,14,1,3,1,0,0,44,22,0
2090.0,42,0,33521,1,12,6,3,1,3,1,0,0,45,22,0
2091.0,29,6,410351,13,13,1,8,4,3,1,0,0,40,22,2
2092.0,35,0,410034,10,10,5,3,4,3,1,0,0,50,22,2
2093.0,51,0,175339,13,13,6,3,1,3,1,0,0,47,22,0
2094.0,22,6,27937,10,10,1,8,0,3,1,0,0,36,22,2
2095.0,49,0,168211,10,10,6,7,1,3,1,0,1485,40,22,0
2096.0,26,0,125680,13,13,1,6,4,0,1,0,0,16,37,2
2097.0,56,5,160829,12,9,5,5,4,3,2,0,0,46,22,2
2098.0,52,0,266529,10,10,6,6,1,3,1,0,0,45,22,0
2099.0,61,1,115023,0,14,6,7,1,3,1,0,0,4,26,2
2100.0,47,2,224149,13,13,5,4,4,3,2,0,0,40,22,0
2101.0,52,0,150930,14,11,6,7,1,3,1,0,0,40,22,2
2102.0,30,0,343699,12,9,5,7,6,3,2,0,0,40,22,2
2103.0,43,3,172826,10,10,6,3,1,3,1,99999,0,55,22,0
2104.0,35,0,163392,10,10,6,1,1,0,1,0,0,40,26,2
2105.0,17,6,103810,11,8,1,8,0,3,1,0,0,40,22,2
2106.0,42,0,213821,12,9,6,7,1,3,1,0,1887,40,22,0
2107.0,26,0,211265,10,10,4,7,5,5,2,0,0,35,29,2
2108.0,58,5,160586,12,9,6,0,1,3,1,0,0,40,22,2
2109.0,66,0,146454,10,10,6,3,1,3,1,5556,0,40,22,0
2110.0,30,0,203277,12,9,6,2,1,3,1,0,0,60,22,0
2111.0,46,0,309895,10,10,0,5,6,3,2,0,0,40,22,2
2112.0,45,0,26522,10,10,6,5,2,3,2,0,1902,35,22,0
2113.0,57,0,103809,12,9,1,3,6,3,2,0,0,40,22,2
2114.0,25,0,90291,13,13,1,4,0,3,1,0,0,40,22,2
2115.0,21,2,181761,10,10,1,9,0,3,2,0,0,10,22,2
2116.0,37,0,35330,12,9,5,7,4,3,1,0,1669,55,22,2
2117.0,45,5,135776,0,14,5,6,4,3,2,0,0,30,22,2
2118.0,61,6,188172,9,16,2,8,4,3,2,0,0,5,22,2
2119.0,39,0,179579,12,9,1,7,0,3,1,0,0,40,22,2
2120.0,42,0,193626,12,9,6,5,2,3,2,0,0,53,22,2
2121.0,20,0,108887,12,9,1,13,0,3,2,0,0,40,22,2
2122.0,23,0,199070,12,9,1,2,0,5,1,0,0,16,22,2
2123.0,25,0,441591,13,13,1,9,0,3,1,0,0,40,22,2
2124.0,47,0,185254,3,3,1,11,0,3,2,0,0,40,33,2
2125.0,24,0,109307,12,9,1,3,0,3,1,0,0,45,22,2
2126.0,20,6,81853,10,10,1,8,0,0,2,0,0,15,22,2
2127.0,35,0,23621,12,9,1,7,4,3,1,0,0,70,22,2
2128.0,44,5,145178,12,9,6,14,2,5,2,0,0,38,24,0
2129.0,47,2,30575,10,10,6,6,1,3,1,0,0,50,22,2
2130.0,28,2,130620,4,7,0,5,6,0,2,0,0,40,25,2
2131.0,41,5,22155,0,14,5,6,6,3,2,0,0,60,22,2
2132.0,31,0,106437,12,9,1,5,4,3,2,0,0,40,22,2
2133.0,27,0,79787,0,14,1,4,4,3,2,0,0,25,22,2
2134.0,47,0,326857,14,11,6,7,1,3,1,5013,0,40,22,2
2135.0,44,0,81853,12,9,1,3,4,0,2,0,0,40,22,2
2136.0,61,0,120933,10,10,1,11,4,3,2,0,0,40,22,2
2137.0,42,7,153143,10,10,5,5,5,3,2,0,0,40,38,2
2138.0,46,0,27669,12,9,1,14,4,3,2,0,0,28,22,2
2139.0,46,0,105444,13,13,6,4,1,3,1,0,0,50,22,0
2140.0,54,5,169785,0,14,2,6,6,3,2,0,0,38,22,2
2141.0,49,0,122493,12,9,2,9,6,3,1,0,0,40,22,2
2142.0,56,5,242670,10,10,2,5,6,3,2,0,0,40,22,2
2143.0,52,0,54933,0,14,5,6,0,3,2,0,0,40,22,2
2144.0,34,0,209317,12,9,6,1,1,3,1,0,0,40,38,2
2145.0,25,1,282631,12,9,6,7,1,3,1,0,0,40,22,2
2146.0,18,0,98044,4,7,1,6,0,3,2,0,0,40,22,2
2147.0,58,0,187487,12,9,6,13,1,3,1,0,0,40,22,2
2148.0,31,2,60186,13,13,5,6,4,3,1,0,0,40,22,2
2149.0,29,0,75648,10,10,6,7,1,3,1,0,0,55,22,2
2150.0,28,0,201175,4,7,1,13,4,5,1,0,0,40,22,2
2151.0,30,0,19302,10,10,1,5,4,3,1,0,0,48,22,2
2152.0,21,6,300812,10,10,1,8,0,3,1,0,0,30,22,2
2153.0,44,0,146659,0,14,6,6,1,3,1,0,1887,35,22,0
2154.0,75,0,101887,2,6,2,11,4,3,2,0,0,70,22,2
2155.0,66,6,117778,4,7,6,8,1,3,1,0,0,40,22,2
2156.0,26,0,60726,10,10,6,7,1,5,1,0,0,40,22,2
2157.0,33,3,201763,13,13,6,3,1,3,1,0,0,50,22,0
2158.0,57,3,119253,0,14,6,3,1,3,1,15024,0,65,22,0
2159.0,47,1,121124,3,3,6,3,1,3,1,0,0,55,10,0
2160.0,41,0,220132,12,9,6,4,1,3,1,7298,0,40,22,0
2161.0,21,0,60639,10,10,1,14,4,3,2,0,0,37,22,2
2162.0,17,0,195262,4,7,1,7,0,3,1,0,0,17,22,2
2163.0,61,6,113544,13,13,6,8,1,3,1,0,0,55,22,2
2164.0,47,6,331650,12,9,6,8,2,3,2,0,0,8,22,0
2165.0,22,0,100587,10,10,1,14,0,5,2,0,0,15,22,2
2166.0,47,0,298130,12,9,6,3,1,3,1,0,0,40,22,2
2167.0,45,0,242391,13,13,6,4,1,3,1,0,0,40,22,0
2168.0,32,1,197867,14,11,5,3,6,3,1,0,0,50,22,2
2169.0,59,0,151977,2,6,0,11,4,5,2,0,0,30,22,2
2170.0,38,0,277347,12,9,6,7,1,3,1,0,0,50,22,2
2171.0,33,0,125249,12,9,0,2,0,3,2,0,0,40,22,2
2172.0,41,0,222142,12,9,6,13,1,3,1,0,0,40,22,2
2173.0,51,0,270194,7,5,6,1,1,3,1,0,0,40,22,2
2174.0,42,0,169995,12,9,6,3,1,3,1,0,0,48,22,2
2175.0,27,0,359155,13,13,6,6,2,3,2,0,0,40,22,0
2176.0,60,0,123992,10,10,6,7,1,3,1,0,0,45,22,2
2177.0,64,5,266080,12,9,5,5,4,3,2,0,0,35,22,2
2178.0,37,0,201531,1,12,6,13,1,3,1,0,0,40,22,0
2179.0,54,1,179704,13,13,6,4,1,3,1,0,0,45,22,0
2180.0,36,0,393673,1,12,6,4,2,3,2,0,0,50,22,0
2181.0,34,0,244147,13,13,6,6,1,3,1,0,0,40,26,0
2182.0,41,1,438696,0,14,5,3,6,3,1,0,0,5,22,0
2183.0,35,1,207568,15,4,6,0,1,3,1,0,0,75,22,2
2184.0,63,3,54052,0,14,6,3,1,3,1,0,0,68,22,0
2185.0,46,0,187581,12,9,5,7,5,3,1,0,0,40,22,2
2186.0,47,1,77102,0,14,5,6,4,3,1,0,0,40,22,2
2187.0,24,0,353010,13,13,1,13,4,3,1,0,0,65,22,2
2188.0,29,0,54131,10,10,1,3,4,3,1,0,0,30,22,2
2189.0,74,7,39890,10,10,2,1,4,3,2,0,0,18,22,2
2190.0,50,0,156877,4,7,6,1,1,3,1,0,0,70,22,0
2191.0,22,0,355686,10,10,1,5,4,3,2,0,0,40,22,2
2192.0,48,0,300168,11,8,0,5,0,5,2,0,0,40,22,2
2193.0,30,0,488720,7,5,6,12,5,3,1,0,0,40,3,2
2194.0,32,0,157287,13,13,6,3,1,3,1,0,0,40,22,2
2195.0,39,0,184659,12,9,6,13,1,3,1,0,0,40,22,2
2196.0,49,0,214169,10,10,6,7,1,3,1,0,0,40,22,0
2197.0,25,0,192149,13,13,1,5,0,3,2,0,0,40,22,2
2198.0,50,0,137253,13,13,6,5,2,3,2,0,0,40,22,0
2199.0,44,0,373050,12,9,6,1,1,3,1,0,0,40,22,2
2200.0,65,0,90377,14,11,6,0,1,3,1,6767,0,60,22,2
2201.0,28,7,183151,1,12,6,5,1,3,1,0,0,60,22,2
2202.0,55,0,227158,13,13,2,5,6,3,2,0,0,40,22,2
2203.0,49,5,34021,13,13,1,6,0,3,2,0,0,50,22,2
2204.0,31,0,165148,12,9,0,4,6,3,2,0,0,12,22,2
2205.0,47,0,211668,12,9,6,13,2,5,2,0,0,40,22,0
2206.0,45,0,358886,12,9,6,1,1,3,1,0,0,40,22,0
2207.0,35,0,47707,12,9,1,14,4,5,2,0,0,40,22,2
2208.0,34,1,306982,13,13,6,3,1,0,1,0,0,60,0,2
2209.0,49,5,52590,12,9,2,2,4,5,1,0,0,40,22,2
2210.0,39,6,179352,10,10,5,8,4,3,2,0,0,35,22,2
2211.0,27,0,158156,12,9,1,14,4,3,2,0,0,42,22,2
2212.0,42,0,70055,12,9,6,12,1,3,1,0,0,40,22,2
2213.0,60,6,131852,3,3,6,8,1,3,1,0,0,30,22,0
2214.0,64,1,177825,12,9,1,14,4,3,1,1055,0,40,22,2
2215.0,33,0,127215,10,10,6,3,1,3,1,0,0,48,22,0
2216.0,23,0,175183,10,10,1,5,4,3,2,0,0,40,22,2
2217.0,45,0,142287,0,14,6,4,1,3,1,0,0,50,22,0
2218.0,34,0,221324,12,9,1,13,6,5,2,0,0,40,22,2
2219.0,53,0,227602,12,9,5,3,4,3,2,0,0,37,3,2
2220.0,22,0,228452,2,6,1,7,4,3,1,0,0,30,22,2
2221.0,57,2,39380,12,9,0,14,4,3,2,0,0,35,22,2
2222.0,20,6,96862,10,10,1,8,0,3,2,0,0,8,22,2
2223.0,23,0,336360,15,4,1,7,0,5,1,0,0,40,22,2
2224.0,31,0,257644,4,7,1,1,6,3,1,0,0,40,22,2
2225.0,23,2,235853,13,13,1,9,4,3,1,0,0,22,22,2
2226.0,30,0,270577,12,9,0,5,6,3,2,0,0,40,22,2
2227.0,32,5,222900,13,13,0,6,4,3,2,0,0,50,22,0
2228.0,42,0,99254,1,12,6,5,2,5,2,0,0,40,22,0
2229.0,51,0,224763,15,4,6,1,1,3,1,0,0,40,15,2
2230.0,59,1,174056,13,13,6,3,1,3,1,15024,0,40,22,0
2231.0,36,0,127306,13,13,1,4,0,3,2,0,0,40,22,2
2232.0,45,0,339506,12,9,1,3,4,5,1,0,0,40,22,2
2233.0,35,0,178322,14,11,6,3,1,3,1,0,0,50,39,0
2234.0,33,0,189843,15,4,6,13,1,3,1,0,0,40,22,2
2235.0,43,0,160815,14,11,5,6,6,3,2,0,0,40,22,2
2236.0,60,0,207665,12,9,6,9,2,3,2,0,0,40,22,0
2237.0,37,2,160402,13,13,6,6,1,3,1,0,0,55,22,0
2238.0,35,0,170263,10,10,1,9,6,3,2,0,0,40,22,2
2239.0,36,0,184659,10,10,6,5,1,3,1,0,0,52,22,2
2240.0,38,7,338320,6,15,6,6,1,3,1,0,1977,50,22,0
2241.0,54,0,101017,15,4,6,7,1,3,1,0,0,40,22,2
2242.0,51,0,204322,14,11,6,12,1,3,1,0,0,40,22,0
2243.0,45,0,241350,1,12,6,7,1,3,1,0,0,45,22,0
2244.0,63,7,217994,10,10,5,4,6,3,2,0,0,40,22,2
2245.0,51,0,128143,10,10,6,7,1,3,1,0,0,40,22,0
2246.0,58,1,164065,0,14,5,3,4,3,1,0,0,18,22,2
2247.0,64,5,78866,12,9,5,5,4,3,2,0,0,40,22,2
2248.0,20,0,236769,10,10,1,12,0,3,1,0,0,40,22,2
2249.0,44,7,239539,13,13,6,5,1,0,1,0,0,40,19,0
2250.0,39,0,34028,13,13,5,4,6,3,2,0,0,48,22,2
2251.0,45,2,207847,10,10,1,5,6,3,2,0,0,40,22,2
2252.0,44,0,175935,9,16,6,5,1,3,1,0,0,55,22,0
2253.0,22,7,218445,10,10,1,4,4,3,2,0,0,40,22,2
2254.0,63,3,215833,12,9,6,4,1,3,1,0,0,40,22,0
2255.0,26,0,156976,14,11,0,14,4,5,1,0,0,40,22,2
2256.0,42,1,220647,13,13,6,0,1,3,1,0,0,45,22,2
2257.0,20,0,218343,12,9,1,14,0,3,2,0,0,25,22,2
2258.0,29,0,241431,0,14,6,3,1,3,1,7298,0,40,22,0
2259.0,38,5,123983,13,13,1,4,6,0,1,0,1741,40,21,2
2260.0,25,0,73289,12,9,1,1,0,3,1,0,0,40,22,2
2261.0,27,0,408623,13,13,6,7,5,3,1,0,0,50,22,2
2262.0,46,0,169180,14,11,5,5,4,3,2,0,0,40,22,2
2263.0,31,0,54929,10,10,5,7,4,3,1,0,0,60,22,2
2264.0,24,0,306779,14,11,1,4,0,3,1,0,0,35,22,2
2265.0,43,0,159549,10,10,6,3,1,3,1,0,0,50,22,0
2266.0,23,0,482082,11,8,1,13,0,3,1,0,0,21,3,2
2267.0,32,5,286101,12,9,1,1,6,5,2,0,0,37,22,2
2268.0,44,0,167955,12,9,6,7,1,3,1,0,0,40,40,2
2269.0,40,1,209040,13,13,6,3,1,3,1,0,0,40,22,2
2270.0,38,0,105017,12,9,5,7,6,3,1,0,0,40,22,2
2271.0,23,0,27776,14,11,1,13,4,3,1,0,0,40,22,2
2272.0,19,0,242941,10,10,1,3,0,3,2,0,1602,10,22,2
2273.0,41,0,118853,10,10,6,3,1,3,1,0,0,40,22,2
2274.0,48,0,119565,12,9,6,7,1,3,1,0,0,40,22,2
2275.0,23,0,196827,10,10,6,13,1,3,1,0,1902,40,22,2
2276.0,47,0,275361,1,12,2,14,0,3,2,0,0,35,22,2
2277.0,42,0,225193,12,9,6,7,1,3,1,0,0,40,22,2
2278.0,17,0,329783,2,6,1,3,5,3,2,0,0,10,22,2
2279.0,29,5,107411,6,15,1,6,4,3,2,0,0,70,22,2
2280.0,21,2,258490,10,10,1,6,4,3,2,0,0,20,22,2
2281.0,18,6,120243,4,7,1,8,0,3,1,0,0,27,22,2
2282.0,31,0,219509,12,9,6,14,1,3,1,0,0,40,3,0
2283.0,27,5,29174,13,13,1,6,6,3,2,0,0,40,22,2
2284.0,29,0,40083,9,16,1,6,4,3,1,0,0,40,13,2
2285.0,23,0,87528,13,13,1,3,4,3,2,0,0,45,22,2
2286.0,41,0,116379,0,14,6,6,1,0,1,0,0,55,32,0
2287.0,46,5,216214,13,13,6,6,1,3,1,0,0,35,22,0
2288.0,34,0,268051,10,10,6,2,5,5,2,0,0,25,41,2
2289.0,42,1,121718,12,9,6,7,1,3,1,0,0,24,22,2
2290.0,18,0,201901,12,9,1,12,0,3,2,0,1719,15,22,2
2291.0,46,0,109089,12,9,5,7,4,3,1,0,0,37,22,2
2292.0,18,6,346382,4,7,1,8,0,3,1,0,0,15,22,2
2293.0,52,0,284129,10,10,6,7,1,3,1,0,0,40,22,0
2294.0,56,0,143030,12,9,5,7,6,3,2,0,0,40,22,2
2295.0,21,0,212619,14,11,1,13,0,3,1,0,0,40,22,2
2296.0,22,1,199011,12,9,1,7,5,3,1,0,0,20,22,2
2297.0,31,0,118901,13,13,5,5,6,3,2,0,0,45,22,2
2298.0,41,1,129865,12,9,6,14,1,3,1,0,0,60,22,2
2299.0,25,0,157900,10,10,0,5,6,3,2,0,0,40,22,2
2300.0,43,1,349341,13,13,5,4,4,3,1,0,0,60,22,2
2301.0,45,0,158685,12,9,0,3,4,3,2,0,0,40,22,2
2302.0,26,0,386585,10,10,5,9,4,3,1,0,0,60,22,2
2303.0,90,0,52386,10,10,1,14,4,0,1,0,0,35,22,2
2304.0,45,0,246891,13,13,6,3,1,3,1,0,1902,40,22,0
2305.0,30,0,190385,13,13,6,14,2,3,2,0,0,40,22,0
2306.0,42,0,37869,10,10,6,7,1,3,1,0,0,40,22,2
2307.0,20,0,217807,10,10,1,12,0,3,1,0,0,35,22,2
2308.0,53,0,149784,13,13,6,6,1,3,1,7688,0,40,22,0
2309.0,64,2,201293,12,9,2,5,4,3,2,0,0,38,22,2
2310.0,56,0,128764,15,4,2,1,4,3,1,0,0,20,22,2
2311.0,42,0,27444,10,10,4,6,4,3,1,0,0,40,22,0
2312.0,26,0,62438,13,13,6,3,2,3,2,0,0,40,22,0
2313.0,31,5,151726,1,12,1,5,0,1,2,0,0,40,22,2
2314.0,40,0,29841,13,13,6,5,2,3,2,0,0,40,22,2
2315.0,58,0,131608,10,10,2,7,4,3,1,0,0,40,22,2
2316.0,41,0,110562,13,13,6,4,1,3,1,0,0,40,22,2
2317.0,58,3,190541,12,9,1,3,4,3,1,0,0,47,22,2
2318.0,62,2,33142,0,14,6,6,1,3,1,0,0,60,22,0
2319.0,65,3,139272,13,13,6,3,1,3,1,99999,0,60,22,0
2320.0,40,0,234633,10,10,1,7,4,3,1,0,0,40,22,2
2321.0,45,5,238386,10,10,6,2,1,3,1,0,0,40,22,0
2322.0,22,0,460835,12,9,1,7,0,3,1,0,0,55,22,2
2323.0,23,6,243190,10,10,1,8,0,0,1,0,0,20,7,2
2324.0,63,7,97855,0,14,6,4,1,3,1,0,0,50,22,0
2325.0,39,0,77146,13,13,6,4,1,3,1,0,1887,50,22,0
2326.0,37,0,200863,10,10,2,7,6,3,1,0,0,40,22,2
2327.0,25,6,41107,13,13,4,8,4,3,1,0,0,40,13,2
2328.0,56,0,77415,4,7,6,0,1,3,1,0,0,50,22,2
2329.0,32,0,236770,10,10,5,3,4,3,1,0,0,50,22,2
2330.0,53,7,173093,10,10,6,4,2,0,2,0,1887,40,19,0
2331.0,32,0,235124,14,11,5,6,4,3,1,0,0,40,22,2
2332.0,23,1,282604,4,7,6,1,1,3,1,7688,0,60,22,0
2333.0,35,0,199288,4,7,0,1,4,3,1,0,0,90,22,2
2334.0,51,0,191659,10,10,6,4,1,3,1,0,1887,65,22,0
2335.0,19,0,43285,10,10,1,5,0,3,2,0,0,20,22,2
2336.0,41,0,160837,4,7,4,13,4,3,1,0,0,40,36,2
2337.0,22,0,230574,2,6,1,1,0,3,1,0,0,25,22,2
2338.0,23,0,176178,12,9,1,9,0,3,2,0,0,40,22,2
2339.0,36,0,116358,0,14,6,4,1,0,1,0,0,40,32,0
2340.0,27,6,253873,10,10,5,8,4,3,2,0,0,25,22,2
2341.0,45,0,107787,14,11,6,7,1,3,1,0,0,40,13,2
2342.0,23,1,519627,12,9,1,0,4,3,1,0,0,25,3,2
2343.0,21,0,191460,4,7,1,14,6,5,2,0,0,40,22,2
2344.0,44,0,198282,0,14,6,4,1,3,1,15024,0,40,22,0
